"id","cve","t","valor","m","id2","DesGeo"
"i15",0,2016,0.5,1,"e","N"
"i15",0,2016,0.4,1,"f","N"
"i15",0,2016,1,1,"d","N"
"i15",0,2016,1,1,"g","N"
"i15",0,2016,1,1,"h","N"
"i15",0,2016,0.5,1,"c","N"
"i15",0,2016,0.727272727272727,1,"b","N"
"i15",0,2016,1,1,"e","N"
"i15",0,2016,0.857142857142857,1,"f","N"
"i15",0,2016,0.714285714285714,1,"d","N"
"i15",0,2016,0.333333333333333,1,"g","N"
"i15",0,2016,0,1,"h","N"
"i15",0,2016,0.870967741935484,1,"b","N"
"i15",0,2016,1,1,"e","N"
"i15",0,2016,0.666666666666667,1,"f","N"
"i15",0,2016,0.5,1,"d","N"
"i15",0,2016,1,2,"c","N"
"i15",0,2016,0.642857142857143,2,"b","N"
"i15",0,2016,0.333333333333333,2,"f","N"
"i15",0,2016,0.8,2,"d","N"
"i15",0,2016,1,2,"g","N"
"i15",0,2016,1,2,"h","N"
"i15",0,2016,0.333333333333333,2,"c","N"
"i15",0,2016,0.478260869565217,2,"b","N"
"i15",0,2016,1,2,"e","N"
"i15",0,2016,0.75,2,"f","N"
"i15",0,2016,0.555555555555556,2,"d","N"
"i15",0,2016,0.6,2,"g","N"
"i15",0,2016,1,2,"c","N"
"i15",0,2016,0.823529411764706,2,"b","N"
"i15",0,2016,1,2,"f","N"
"i15",0,2016,0.714285714285714,2,"d","N"
"i15",0,2016,1,2,"g","N"
"i15",0,2016,1,3,"c","N"
"i15",0,2016,0.777777777777778,3,"b","N"
"i15",0,2016,1,3,"e","N"
"i15",0,2016,1,3,"f","N"
"i15",0,2016,0.5,3,"d","N"
"i15",0,2016,1,3,"g","N"
"i15",0,2016,0.714285714285714,3,"c","N"
"i15",0,2016,0.611111111111111,3,"b","N"
"i15",0,2016,1,3,"e","N"
"i15",0,2016,0,3,"f","N"
"i15",0,2016,1,3,"d","N"
"i15",0,2016,0.5,3,"g","N"
"i15",0,2016,1,3,"h","N"
"i15",0,2016,1,4,"c","N"
"i15",0,2016,0.75,4,"b","N"
"i15",0,2016,1,4,"e","N"
"i15",0,2016,0.8,4,"f","N"
"i15",0,2016,1,4,"d","N"
"i15",0,2016,0.666666666666667,4,"g","N"
"i15",0,2016,1,4,"h","N"
"i15",0,2016,0.6,4,"c","N"
"i15",0,2016,0.692307692307692,4,"b","N"
"i15",0,2016,1,4,"e","N"
"i15",0,2016,0.75,4,"f","N"
"i15",0,2016,0.727272727272727,4,"d","N"
"i15",0,2016,0.75,4,"g","N"
"i15",0,2016,1,4,"h","N"
"i15",0,2016,0.5,4,"c","N"
"i15",0,2016,0.871794871794872,4,"b","N"
"i15",0,2016,0,4,"e","N"
"i15",0,2016,0.857142857142857,4,"f","N"
"i15",0,2016,1,4,"d","N"
"i15",0,2016,0.8,4,"g","N"
"i15",0,2016,1,4,"h","N"
"i15",0,2016,0.8,4,"c","N"
"i15",0,2016,0.791666666666667,4,"b","N"
"i15",0,2016,1,4,"e","N"
"i15",0,2016,1,4,"f","N"
"i15",0,2016,0.555555555555556,4,"d","N"
"i15",0,2016,1,4,"g","N"
"i15",0,2016,1,4,"h","N"
"i15",0,2017,1,1,"c","N"
"i15",0,2017,0.764705882352941,1,"b","N"
"i15",0,2017,1,1,"e","N"
"i15",0,2017,0.5,1,"f","N"
"i15",0,2017,0.875,1,"d","N"
"i15",0,2017,1,1,"g","N"
"i15",0,2017,1,1,"h","N"
"i15",0,2017,0.6,1,"c","N"
"i15",0,2017,0.727272727272727,1,"b","N"
"i15",0,2017,1,1,"e","N"
"i15",0,2017,1,1,"f","N"
"i15",0,2017,0.538461538461538,1,"d","N"
"i15",0,2017,0,1,"g","N"
"i15",0,2017,1,1,"h","N"
"i15",0,2017,0.5,1,"c","N"
"i15",0,2017,0.787234042553192,1,"b","N"
"i15",0,2017,0.6,1,"f","N"
"i15",0,2017,0.727272727272727,1,"d","N"
"i15",0,2017,0.666666666666667,1,"g","N"
"i15",0,2017,0.25,2,"c","N"
"i15",0,2017,0.695652173913043,2,"b","N"
"i15",0,2017,1,2,"e","N"
"i15",0,2017,0.5,2,"f","N"
"i15",0,2017,0.666666666666667,2,"d","N"
"i15",0,2017,0.666666666666667,2,"g","N"
"i15",0,2017,1,2,"h","N"
"i15",0,2017,1,2,"c","N"
"i15",0,2017,0.758620689655172,2,"b","N"
"i15",0,2017,1,2,"f","N"
"i15",0,2017,0.333333333333333,2,"d","N"
"i15",0,2017,1,2,"g","N"
"i15",0,2017,1,2,"b","N"
"i15",0,2017,1,2,"f","N"
"i15",0,2012,1,2,"k","N"
"i15",0,2012,0.5,3,"k","N"
"i15",0,2012,1,3,"k","N"
"i15",0,2012,1,4,"k","N"
"i15",0,2012,1,4,"k","N"
"i15",0,2012,1,4,"j","N"
"i15",0,2012,1,4,"i","N"
"i15",0,2012,1,4,"k","N"
"i15",0,2012,1,4,"i","N"
"i15",0,2012,0.8,4,"k","N"
"i15",0,2013,0.5,1,"i","N"
"i15",0,2013,0.666666666666667,1,"k","N"
"i15",0,2013,1,1,"j","N"
"i15",0,2013,0.666666666666667,1,"k","N"
"i15",0,2013,1,1,"j","N"
"i15",0,2013,0.5,1,"k","N"
"i15",0,2013,0,2,"i","N"
"i15",0,2013,0.625,2,"k","N"
"i15",0,2013,1,2,"i","N"
"i15",0,2013,0.714285714285714,2,"k","N"
"i15",0,2013,1,2,"j","N"
"i15",0,2013,0.5,2,"i","N"
"i15",0,2013,0.666666666666667,2,"k","N"
"i15",0,2013,1,3,"i","N"
"i15",0,2013,0.75,3,"k","N"
"i15",0,2013,0.909090909090909,3,"k","N"
"i15",0,2013,1,4,"j","N"
"i15",0,2013,1,4,"i","N"
"i15",0,2013,0.75,4,"k","N"
"i15",0,2013,1,4,"j","N"
"i15",0,2013,1,4,"i","N"
"i15",0,2013,0.8,4,"k","N"
"i15",0,2013,1,4,"i","N"
"i15",0,2013,0.857142857142857,4,"k","N"
"i15",0,2013,1,4,"i","N"
"i15",0,2013,1,4,"k","N"
"i15",0,2014,1,1,"j","N"
"i15",0,2014,1,1,"i","N"
"i15",0,2014,0.821428571428571,1,"k","N"
"i15",0,2014,1,1,"j","N"
"i15",0,2014,1,1,"i","N"
"i15",0,2014,0.842105263157895,1,"k","N"
"i15",0,2014,0.714285714285714,1,"k","N"
"i15",0,2014,1,2,"i","N"
"i15",0,2014,0.722222222222222,2,"k","N"
"i15",0,2014,1,2,"i","N"
"i15",0,2014,0.789473684210526,2,"k","N"
"i15",0,2014,1,2,"i","N"
"i15",0,2014,0.666666666666667,2,"k","N"
"i15",0,2014,1,3,"j","N"
"i15",0,2014,0.583333333333333,3,"k","N"
"i15",0,2014,1,3,"j","N"
"i15",0,2014,0.666666666666667,3,"i","N"
"i15",0,2014,0.628571428571429,3,"k","N"
"i15",0,2014,0.869565217391304,4,"k","N"
"i15",0,2014,1,4,"j","N"
"i15",0,2014,1,4,"i","N"
"i15",0,2014,0.714285714285714,4,"k","N"
"i15",0,2014,0.727272727272727,4,"k","N"
"i15",0,2014,1,4,"j","N"
"i15",0,2014,1,4,"i","N"
"i15",0,2014,0.611111111111111,4,"k","N"
"i15",0,2015,0.333333333333333,1,"i","N"
"i15",0,2015,0.733333333333333,1,"k","N"
"i15",0,2015,1,1,"i","N"
"i15",0,2015,0.739130434782609,1,"k","N"
"i15",0,2015,0.5,1,"j","N"
"i15",0,2015,1,1,"i","N"
"i15",0,2015,0.741935483870968,1,"k","N"
"i15",0,2015,1,2,"j","N"
"i15",0,2015,0.75,2,"i","N"
"i15",0,2015,0.615384615384615,2,"k","N"
"i15",0,2015,1,2,"i","N"
"i15",0,2015,0.678571428571429,2,"k","N"
"i15",0,2015,0.75,2,"j","N"
"i15",0,2015,0.642857142857143,2,"i","N"
"i15",0,2015,0.676470588235294,2,"k","N"
"i15",0,2015,0.5,3,"j","N"
"i15",0,2015,0.384615384615385,3,"i","N"
"i15",0,2015,0.67741935483871,3,"k","N"
"i15",0,2015,0.666666666666667,3,"j","N"
"i15",0,2015,0.875,3,"i","N"
"i15",0,2015,0.657142857142857,3,"k","N"
"i15",0,2015,0.333333333333333,4,"j","N"
"i15",0,2015,0.583333333333333,4,"i","N"
"i15",0,2015,0.7,4,"k","N"
"i15",0,2015,0,4,"j","N"
"i15",0,2015,0.714285714285714,4,"i","N"
"i15",0,2015,0.518518518518518,4,"k","N"
"i15",0,2015,1,4,"j","N"
"i15",0,2015,0.777777777777778,4,"i","N"
"i15",0,2015,0.65,4,"k","N"
"i15",0,2015,1,4,"j","N"
"i15",0,2015,0.75,4,"i","N"
"i15",0,2015,0.647058823529412,4,"k","N"
"i15",0,2016,0,1,"j","N"
"i15",0,2016,0.857142857142857,1,"i","N"
"i15",0,2016,0.696969696969697,1,"k","N"
"i15",0,2016,0,1,"j","N"
"i15",0,2016,0.642857142857143,1,"i","N"
"i15",0,2016,0.775,1,"k","N"
"i15",0,2016,1,1,"j","N"
"i15",0,2016,0.785714285714286,1,"i","N"
"i15",0,2016,0.846153846153846,1,"k","N"
"i15",0,2016,1,2,"j","N"
"i15",0,2016,0.75,2,"i","N"
"i15",0,2016,0.65625,2,"k","N"
"i15",0,2016,1,2,"j","N"
"i15",0,2016,0.363636363636364,2,"i","N"
"i15",0,2016,0.5625,2,"k","N"
"i15",0,2016,0.833333333333333,2,"i","N"
"i15",0,2016,0.828571428571429,2,"k","N"
"i15",0,2016,1,3,"j","N"
"i15",0,2016,1,3,"i","N"
"i15",0,2016,0.720930232558139,3,"k","N"
"i15",0,2016,1,3,"j","N"
"i15",0,2016,0.6,3,"i","N"
"i15",0,2016,0.68,3,"k","N"
"i15",0,2016,0.714285714285714,4,"i","N"
"i15",0,2016,0.833333333333333,4,"k","N"
"i15",0,2016,1,4,"j","N"
"i15",0,2016,0.666666666666667,4,"i","N"
"i15",0,2016,0.716981132075472,4,"k","N"
"i15",0,2016,1,4,"j","N"
"i15",0,2016,0.857142857142857,4,"i","N"
"i15",0,2016,0.791666666666667,4,"k","N"
"i15",0,2016,0.846153846153846,4,"i","N"
"i15",0,2016,0.764705882352941,4,"k","N"
"i15",0,2017,1,1,"j","N"
"i15",0,2017,0.869565217391304,1,"i","N"
"i15",0,2017,0.755102040816326,1,"k","N"
"i15",0,2017,0.333333333333333,1,"j","N"
"i15",0,2017,0.785714285714286,1,"i","N"
"i15",0,2017,0.708333333333333,1,"k","N"
"i15",0,2017,1,1,"j","N"
"i15",0,2017,0.777777777777778,1,"i","N"
"i15",0,2017,0.711864406779661,1,"k","N"
"i15",0,2017,0,2,"j","N"
"i15",0,2017,0.714285714285714,2,"i","N"
"i15",0,2017,0.636363636363636,2,"k","N"
"i15",0,2017,1,2,"j","N"
"i15",0,2017,0.875,2,"i","N"
"i15",0,2017,0.743589743589744,2,"k","N"
"i15",0,2017,1,2,"i","N"
"i15",0,2017,1,2,"k","N"
"i15",0,2012,1,2,"o","N"
"i15",0,2012,0.5,3,"o","N"
"i15",0,2012,1,3,"o","N"
"i15",0,2012,1,4,"o","N"
"i15",0,2012,1,4,"o","N"
"i15",0,2012,1,4,"n","N"
"i15",0,2012,1,4,"o","N"
"i15",0,2012,1,4,"l","N"
"i15",0,2012,0.8,4,"o","N"
"i15",0,2013,0.5,1,"n","N"
"i15",0,2013,0.666666666666667,1,"o","N"
"i15",0,2013,1,1,"n","N"
"i15",0,2013,0.666666666666667,1,"o","N"
"i15",0,2013,1,1,"l","N"
"i15",0,2013,0.5,1,"o","N"
"i15",0,2013,0,2,"n","N"
"i15",0,2013,0,2,"l","N"
"i15",0,2013,0.625,2,"o","N"
"i15",0,2013,1,2,"l","N"
"i15",0,2013,0.714285714285714,2,"o","N"
"i15",0,2013,0.5,2,"n","N"
"i15",0,2013,1,2,"m","N"
"i15",0,2013,0.666666666666667,2,"o","N"
"i15",0,2013,1,3,"l","N"
"i15",0,2013,0.75,3,"o","N"
"i15",0,2013,0.909090909090909,3,"o","N"
"i15",0,2013,1,4,"n","N"
"i15",0,2013,0.75,4,"o","N"
"i15",0,2013,1,4,"n","N"
"i15",0,2013,1,4,"l","N"
"i15",0,2013,0.8,4,"o","N"
"i15",0,2013,1,4,"n","N"
"i15",0,2013,0.857142857142857,4,"o","N"
"i15",0,2013,1,4,"n","N"
"i15",0,2013,1,4,"o","N"
"i15",0,2014,1,1,"l","N"
"i15",0,2014,0.821428571428571,1,"o","N"
"i15",0,2014,1,1,"n","N"
"i15",0,2014,1,1,"l","N"
"i15",0,2014,0.842105263157895,1,"o","N"
"i15",0,2014,0.714285714285714,1,"o","N"
"i15",0,2014,1,2,"n","N"
"i15",0,2014,1,2,"l","N"
"i15",0,2014,0.722222222222222,2,"o","N"
"i15",0,2014,1,2,"n","N"
"i15",0,2014,0.789473684210526,2,"o","N"
"i15",0,2014,1,2,"n","N"
"i15",0,2014,0.666666666666667,2,"o","N"
"i15",0,2014,1,3,"l","N"
"i15",0,2014,0.583333333333333,3,"o","N"
"i15",0,2014,0.666666666666667,3,"n","N"
"i15",0,2014,1,3,"l","N"
"i15",0,2014,0.628571428571429,3,"o","N"
"i15",0,2014,0.869565217391304,4,"o","N"
"i15",0,2014,1,4,"n","N"
"i15",0,2014,1,4,"l","N"
"i15",0,2014,0.714285714285714,4,"o","N"
"i15",0,2014,0.727272727272727,4,"o","N"
"i15",0,2014,1,4,"n","N"
"i15",0,2014,1,4,"l","N"
"i15",0,2014,0.611111111111111,4,"o","N"
"i15",0,2015,0.333333333333333,1,"l","N"
"i15",0,2015,0.733333333333333,1,"o","N"
"i15",0,2015,1,1,"n","N"
"i15",0,2015,0.739130434782609,1,"o","N"
"i15",0,2015,1,1,"n","N"
"i15",0,2015,0.5,1,"l","N"
"i15",0,2015,0.741935483870968,1,"o","N"
"i15",0,2015,0.666666666666667,2,"n","N"
"i15",0,2015,1,2,"l","N"
"i15",0,2015,0.615384615384615,2,"o","N"
"i15",0,2015,1,2,"n","N"
"i15",0,2015,0.678571428571429,2,"o","N"
"i15",0,2015,1,2,"n","N"
"i15",0,2015,0.444444444444444,2,"l","N"
"i15",0,2015,0.666666666666667,2,"m","N"
"i15",0,2015,0.676470588235294,2,"o","N"
"i15",0,2015,0.4,3,"n","N"
"i15",0,2015,0.375,3,"l","N"
"i15",0,2015,0.5,3,"m","N"
"i15",0,2015,0.67741935483871,3,"o","N"
"i15",0,2015,0.8,3,"n","N"
"i15",0,2015,0.777777777777778,3,"l","N"
"i15",0,2015,0.657142857142857,3,"o","N"
"i15",0,2015,0.4,4,"n","N"
"i15",0,2015,0.666666666666667,4,"l","N"
"i15",0,2015,0.5,4,"m","N"
"i15",0,2015,0.7,4,"o","N"
"i15",0,2015,0.5,4,"n","N"
"i15",0,2015,0.6,4,"l","N"
"i15",0,2015,1,4,"m","N"
"i15",0,2015,0.518518518518518,4,"o","N"
"i15",0,2015,1,4,"n","N"
"i15",0,2015,0.666666666666667,4,"l","N"
"i15",0,2015,0.65,4,"o","N"
"i15",0,2015,0.571428571428571,4,"n","N"
"i15",0,2015,0.9,4,"l","N"
"i15",0,2015,1,4,"m","N"
"i15",0,2015,0.647058823529412,4,"o","N"
"i15",0,2016,1,1,"n","N"
"i15",0,2016,0.7,1,"l","N"
"i15",0,2016,1,1,"m","N"
"i15",0,2016,0.696969696969697,1,"o","N"
"i15",0,2016,0.666666666666667,1,"n","N"
"i15",0,2016,0.5,1,"l","N"
"i15",0,2016,0.333333333333333,1,"m","N"
"i15",0,2016,0.775,1,"o","N"
"i15",0,2016,1,1,"n","N"
"i15",0,2016,0.7,1,"l","N"
"i15",0,2016,1,1,"m","N"
"i15",0,2016,0.846153846153846,1,"o","N"
"i15",0,2016,0.5,2,"n","N"
"i15",0,2016,0.875,2,"l","N"
"i15",0,2016,0.65625,2,"o","N"
"i15",0,2016,0.714285714285714,2,"n","N"
"i15",0,2016,0.2,2,"l","N"
"i15",0,2016,0,2,"m","N"
"i15",0,2016,0.5625,2,"o","N"
"i15",0,2016,1,2,"n","N"
"i15",0,2016,0.666666666666667,2,"l","N"
"i15",0,2016,1,2,"m","N"
"i15",0,2016,0.828571428571429,2,"o","N"
"i15",0,2016,1,3,"n","N"
"i15",0,2016,1,3,"l","N"
"i15",0,2016,0.720930232558139,3,"o","N"
"i15",0,2016,0.5,3,"n","N"
"i15",0,2016,0.8,3,"l","N"
"i15",0,2016,0.68,3,"o","N"
"i15",0,2016,0.75,4,"n","N"
"i15",0,2016,0.666666666666667,4,"l","N"
"i15",0,2016,0.833333333333333,4,"o","N"
"i15",0,2016,0.75,4,"n","N"
"i15",0,2016,0.625,4,"l","N"
"i15",0,2016,1,4,"m","N"
"i15",0,2016,0.716981132075472,4,"o","N"
"i15",0,2016,1,4,"n","N"
"i15",0,2016,0.8,4,"l","N"
"i15",0,2016,0.791666666666667,4,"o","N"
"i15",0,2016,1,4,"n","N"
"i15",0,2016,0.714285714285714,4,"l","N"
"i15",0,2016,1,4,"m","N"
"i15",0,2016,0.764705882352941,4,"o","N"
"i15",0,2017,1,1,"n","N"
"i15",0,2017,0.833333333333333,1,"l","N"
"i15",0,2017,0.666666666666667,1,"m","N"
"i15",0,2017,0.755102040816326,1,"o","N"
"i15",0,2017,0.8,1,"n","N"
"i15",0,2017,0.5,1,"l","N"
"i15",0,2017,1,1,"m","N"
"i15",0,2017,0.708333333333333,1,"o","N"
"i15",0,2017,0.75,1,"n","N"
"i15",0,2017,0.857142857142857,1,"l","N"
"i15",0,2017,1,1,"m","N"
"i15",0,2017,0.711864406779661,1,"o","N"
"i15",0,2017,0,2,"n","N"
"i15",0,2017,0.8,2,"l","N"
"i15",0,2017,1,2,"m","N"
"i15",0,2017,0.636363636363636,2,"o","N"
"i15",0,2017,0.8,2,"n","N"
"i15",0,2017,1,2,"l","N"
"i15",0,2017,0.743589743589744,2,"o","N"
"i15",0,2017,1,2,"n","N"
"i15",0,2017,1,2,"o","N"
"i16",0,2012,0.129,2,"a","N"
"i16",0,2012,0.209,3,"a","N"
"i16",0,2012,0.239,3,"a","N"
"i16",0,2012,0.242333333333333,4,"a","N"
"i16",0,2012,0.204,4,"a","N"
"i16",0,2012,0.214,4,"a","N"
"i16",0,2012,0.195666666666667,4,"a","N"
"i16",0,2013,0.2265,1,"a","N"
"i16",0,2013,0.2315,1,"a","N"
"i16",0,2013,0.196142857142857,1,"a","N"
"i16",0,2013,0.230818181818182,2,"a","N"
"i16",0,2013,0.1965,2,"a","N"
"i16",0,2013,0.222333333333333,2,"a","N"
"i16",0,2013,0.207571428571429,3,"a","N"
"i16",0,2013,0.221727272727273,3,"a","N"
"i16",0,2013,0.200875,4,"a","N"
"i16",0,2013,0.214454545454545,4,"a","N"
"i16",0,2013,0.214,4,"a","N"
"i16",0,2013,0.19275,4,"a","N"
"i16",0,2014,0.207,1,"a","N"
"i16",0,2014,0.204217391304348,1,"a","N"
"i16",0,2014,0.208047619047619,1,"a","N"
"i16",0,2014,0.207181818181818,2,"a","N"
"i16",0,2014,0.2125,2,"a","N"
"i16",0,2014,0.200612903225806,2,"a","N"
"i16",0,2014,0.1874,3,"a","N"
"i16",0,2014,0.201051282051282,3,"a","N"
"i16",0,2014,0.204652173913043,4,"a","N"
"i16",0,2014,0.190081081081081,4,"a","N"
"i16",0,2014,0.198545454545455,4,"a","N"
"i16",0,2014,0.1965,4,"a","N"
"i16",0,2015,0.196272727272727,1,"a","N"
"i16",0,2015,0.199,1,"a","N"
"i16",0,2015,0.205944444444444,1,"a","N"
"i16",0,2015,0.197222222222222,2,"a","N"
"i16",0,2015,0.200379310344828,2,"a","N"
"i16",0,2015,0.190153846153846,2,"a","N"
"i16",0,2015,0.193782608695652,3,"a","N"
"i16",0,2015,0.190632653061224,3,"a","N"
"i16",0,2015,0.200454545454545,4,"a","N"
"i16",0,2015,0.201285714285714,4,"a","N"
"i16",0,2015,0.189666666666667,4,"a","N"
"i16",0,2015,0.150923076923077,4,"a","N"
"i16",0,2016,0.153166666666667,1,"a","N"
"i16",0,2016,0.168473684210526,1,"a","N"
"i16",0,2016,0.177780487804878,1,"a","N"
"i16",0,2016,0.185428571428571,2,"a","N"
"i16",0,2016,0.181666666666667,2,"a","N"
"i16",0,2016,0.171978723404255,2,"a","N"
"i16",0,2016,0.174740740740741,3,"a","N"
"i16",0,2016,0.179655737704918,3,"a","N"
"i16",0,2016,0.179727272727273,4,"a","N"
"i16",0,2016,0.185666666666667,4,"a","N"
"i16",0,2016,0.195764705882353,4,"a","N"
"i16",0,2016,0.196872340425532,4,"a","N"
"i16",0,2017,0.204068493150685,1,"a","N"
"i16",0,2017,0.199153846153846,1,"a","N"
"i16",0,2017,0.206534246575342,1,"a","N"
"i16",0,2017,0.199,2,"a","N"
"i16",0,2017,0.2018,2,"a","N"
"i16",0,2017,0.201,2,"a","N"
"i16",0,2012,0.129,2,"c","N"
"i16",0,2012,0.259,3,"b","N"
"i16",0,2012,0.159,3,"g","N"
"i16",0,2012,0.259,3,"b","N"
"i16",0,2012,0.249,3,"e","N"
"i16",0,2012,0.209,3,"g","N"
"i16",0,2012,0.249,4,"c","N"
"i16",0,2012,0.219,4,"b","N"
"i16",0,2012,0.259,4,"g","N"
"i16",0,2012,0.219,4,"c","N"
"i16",0,2012,0.239,4,"b","N"
"i16",0,2012,0.159,4,"f","N"
"i16",0,2012,0.199,4,"g","N"
"i16",0,2012,0.209,4,"b","N"
"i16",0,2012,0.239,4,"d","N"
"i16",0,2012,0.189,4,"b","N"
"i16",0,2012,0.229,4,"d","N"
"i16",0,2013,0.219,1,"c","N"
"i16",0,2013,0.225666666666667,1,"b","N"
"i16",0,2013,0.259,1,"e","N"
"i16",0,2013,0.209,1,"f","N"
"i16",0,2013,0.229,1,"d","N"
"i16",0,2013,0.219,1,"b","N"
"i16",0,2013,0.249,1,"d","N"
"i16",0,2013,0.239,1,"g","N"
"i16",0,2013,0.239,1,"c","N"
"i16",0,2013,0.185666666666667,1,"b","N"
"i16",0,2013,0.174,1,"d","N"
"i16",0,2013,0.229,1,"g","N"
"i16",0,2013,0.232333333333333,2,"b","N"
"i16",0,2013,0.209,2,"e","N"
"i16",0,2013,0.219,2,"f","N"
"i16",0,2013,0.233,2,"d","N"
"i16",0,2013,0.249,2,"h","N"
"i16",0,2013,0.185666666666667,2,"b","N"
"i16",0,2013,0.229,2,"e","N"
"i16",0,2013,0.169,2,"f","N"
"i16",0,2013,0.239,2,"d","N"
"i16",0,2013,0.139,2,"g","N"
"i16",0,2013,0.209,2,"c","N"
"i16",0,2013,0.229,2,"b","N"
"i16",0,2013,0.229,2,"f","N"
"i16",0,2013,0.209,2,"d","N"
"i16",0,2013,0.199,3,"b","N"
"i16",0,2013,0.229,3,"e","N"
"i16",0,2013,0.199,3,"f","N"
"i16",0,2013,0.199,3,"d","N"
"i16",0,2013,0.229,3,"g","N"
"i16",0,2013,0.216142857142857,3,"b","N"
"i16",0,2013,0.259,3,"e","N"
"i16",0,2013,0.224,3,"d","N"
"i16",0,2013,0.219,3,"g","N"
"i16",0,2013,0.199,4,"c","N"
"i16",0,2013,0.198,4,"b","N"
"i16",0,2013,0.2165,4,"d","N"
"i16",0,2013,0.169,4,"g","N"
"i16",0,2013,0.149,4,"c","N"
"i16",0,2013,0.216058823529412,4,"b","N"
"i16",0,2013,0.189,4,"e","N"
"i16",0,2013,0.254,4,"d","N"
"i16",0,2013,0.199,4,"g","N"
"i16",0,2013,0.249,4,"c","N"
"i16",0,2013,0.234,4,"b","N"
"i16",0,2013,0.249,4,"e","N"
"i16",0,2013,0.169,4,"f","N"
"i16",0,2013,0.169,4,"d","N"
"i16",0,2013,0.239,4,"g","N"
"i16",0,2013,0.185666666666667,4,"b","N"
"i16",0,2013,0.205666666666667,4,"d","N"
"i16",0,2013,0.184,4,"g","N"
"i16",0,2014,0.174,1,"c","N"
"i16",0,2014,0.201941176470588,1,"b","N"
"i16",0,2014,0.199,1,"f","N"
"i16",0,2014,0.223,1,"d","N"
"i16",0,2014,0.239,1,"g","N"
"i16",0,2014,0.192333333333333,1,"c","N"
"i16",0,2014,0.202846153846154,1,"b","N"
"i16",0,2014,0.194,1,"f","N"
"i16",0,2014,0.219,1,"d","N"
"i16",0,2014,0.175666666666667,1,"c","N"
"i16",0,2014,0.218,1,"b","N"
"i16",0,2014,0.219,1,"e","N"
"i16",0,2014,0.169,1,"f","N"
"i16",0,2014,0.211,1,"d","N"
"i16",0,2014,0.219,1,"g","N"
"i16",0,2014,0.214,2,"c","N"
"i16",0,2014,0.212,2,"b","N"
"i16",0,2014,0.239,2,"e","N"
"i16",0,2014,0.182333333333333,2,"f","N"
"i16",0,2014,0.197,2,"d","N"
"i16",0,2014,0.239,2,"h","N"
"i16",0,2014,0.229,2,"c","N"
"i16",0,2014,0.2115,2,"b","N"
"i16",0,2014,0.229,2,"e","N"
"i16",0,2014,0.204,2,"f","N"
"i16",0,2014,0.214,2,"d","N"
"i16",0,2014,0.214,2,"g","N"
"i16",0,2014,0.159,2,"c","N"
"i16",0,2014,0.197125,2,"b","N"
"i16",0,2014,0.159,2,"e","N"
"i16",0,2014,0.195,2,"f","N"
"i16",0,2014,0.229,2,"d","N"
"i16",0,2014,0.209,2,"g","N"
"i16",0,2014,0.229,3,"c","N"
"i16",0,2014,0.180538461538462,3,"b","N"
"i16",0,2014,0.209,3,"e","N"
"i16",0,2014,0.169,3,"f","N"
"i16",0,2014,0.202333333333333,3,"d","N"
"i16",0,2014,0.189,3,"g","N"
"i16",0,2014,0.159,3,"h","N"
"i16",0,2014,0.199,3,"c","N"
"i16",0,2014,0.208,3,"b","N"
"i16",0,2014,0.184,3,"e","N"
"i16",0,2014,0.184,3,"f","N"
"i16",0,2014,0.207333333333333,3,"d","N"
"i16",0,2014,0.189,3,"g","N"
"i16",0,2014,0.179,3,"h","N"
"i16",0,2014,0.199,4,"c","N"
"i16",0,2014,0.220111111111111,4,"b","N"
"i16",0,2014,0.162333333333333,4,"e","N"
"i16",0,2014,0.224,4,"f","N"
"i16",0,2014,0.194,4,"d","N"
"i16",0,2014,0.204,4,"g","N"
"i16",0,2014,0.202333333333333,4,"c","N"
"i16",0,2014,0.192,4,"b","N"
"i16",0,2014,0.189,4,"e","N"
"i16",0,2014,0.184,4,"f","N"
"i16",0,2014,0.185666666666667,4,"d","N"
"i16",0,2014,0.183,4,"g","N"
"i16",0,2014,0.219,4,"c","N"
"i16",0,2014,0.1965,4,"b","N"
"i16",0,2014,0.189,4,"f","N"
"i16",0,2014,0.202333333333333,4,"d","N"
"i16",0,2014,0.179,4,"g","N"
"i16",0,2014,0.199,4,"c","N"
"i16",0,2014,0.190428571428571,4,"b","N"
"i16",0,2014,0.199,4,"e","N"
"i16",0,2014,0.194,4,"d","N"
"i16",0,2014,0.205,4,"g","N"
"i16",0,2015,0.209,1,"c","N"
"i16",0,2015,0.199526315789474,1,"b","N"
"i16",0,2015,0.185666666666667,1,"f","N"
"i16",0,2015,0.199,1,"d","N"
"i16",0,2015,0.149,1,"g","N"
"i16",0,2015,0.229,1,"c","N"
"i16",0,2015,0.207666666666667,1,"b","N"
"i16",0,2015,0.165666666666667,1,"f","N"
"i16",0,2015,0.185666666666667,1,"d","N"
"i16",0,2015,0.189,1,"g","N"
"i16",0,2015,0.209,1,"c","N"
"i16",0,2015,0.209952380952381,1,"b","N"
"i16",0,2015,0.199,1,"e","N"
"i16",0,2015,0.209,1,"f","N"
"i16",0,2015,0.189,1,"d","N"
"i16",0,2015,0.202333333333333,1,"g","N"
"i16",0,2015,0.189,2,"c","N"
"i16",0,2015,0.205666666666667,2,"b","N"
"i16",0,2015,0.199,2,"e","N"
"i16",0,2015,0.171,2,"f","N"
"i16",0,2015,0.188090909090909,2,"d","N"
